"STOCK"	"BID"	"ASK"	"LTP"	"VOLUME"	"TRENDVALUE"	"TIME"
"NQ"	7211	7211.5	7211.25	2225	0	07-NOV-18 06.50.05.953 PM
"NQ"	7211	7211.5	7211	2237	-1	07-NOV-18 06.50.37.005 PM
"NQ"	7212.75	7213.25	7212.5	2307	-1	07-NOV-18 06.51.06.957 PM
"NQ"	7213.5	7214	7213.5	2321	-1	07-NOV-18 06.51.37.011 PM
"NQ"	7214.5	7215.25	7215	2350	1	07-NOV-18 06.52.06.962 PM
"NQ"	7215	7215.5	7215	2364	-1	07-NOV-18 06.52.37.015 PM
"NQ"	7214	7214.75	7214.75	2384	1	07-NOV-18 06.53.06.972 PM
"NQ"	7213.5	7214	7213.5	2396	-1	07-NOV-18 06.53.37.025 PM
"NQ"	7213	7213.5	7213.25	2404	0	07-NOV-18 06.54.06.977 PM
"NQ"	7213.25	7213.75	7213.5	2412	0	07-NOV-18 06.54.36.998 PM
"NQ"	7211.5	7212	7211.75	2441	0	07-NOV-18 06.55.06.950 PM
"NQ"	7212.25	7212.75	7212.5	2492	0	07-NOV-18 06.55.37.008 PM
"NQ"	7213.25	7213.75	7213.25	2503	-1	07-NOV-18 06.56.06.962 PM
"NQ"	7213.25	7213.75	7213.75	2507	1	07-NOV-18 06.56.37.019 PM
"NQ"	7213.25	7213.75	7213.5	2512	0	07-NOV-18 06.57.06.976 PM
"NQ"	7213.5	7214	7213.5	2514	-1	07-NOV-18 06.57.37.030 PM
"NQ"	7212.25	7212.5	7212.5	2525	1	07-NOV-18 06.58.06.986 PM
"NQ"	7212.25	7213	7212.75	2539	1	07-NOV-18 06.58.37.041 PM
"NQ"	7212	7212.5	7212	2553	-1	07-NOV-18 06.59.07.000 PM
"NQ"	7211.25	7211.5	7211.5	2566	1	07-NOV-18 06.59.36.956 PM
"NQ"	7211	7211.5	7211.25	2579	0	07-NOV-18 07.00.07.014 PM
"NQ"	7211.25	7212	7211.75	2592	1	07-NOV-18 07.00.36.972 PM
"NQ"	7211.5	7212.25	7211.75	2601	-1	07-NOV-18 07.01.07.030 PM
"NQ"	7210.5	7211.25	7210.5	2644	-1	07-NOV-18 07.01.36.989 PM
"NQ"	7210	7210.5	7210.25	2657	0	07-NOV-18 07.02.06.949 PM
"NQ"	7210.75	7211.5	7211.25	2669	1	07-NOV-18 07.02.37.004 PM
"NQ"	7210.5	7210.75	7210.75	2688	1	07-NOV-18 07.03.06.964 PM
"NQ"	7210	7210.5	7210.25	2698	0	07-NOV-18 07.03.37.012 PM
"NQ"	7209.5	7210	7210	2711	1	07-NOV-18 07.04.06.966 PM
"NQ"	7210	7210.5	7210.25	2724	0	07-NOV-18 07.04.37.024 PM
"NQ"	7210.5	7211	7210.75	2733	0	07-NOV-18 07.05.06.981 PM
"NQ"	7209.5	7210	7209.5	2757	-1	07-NOV-18 07.05.37.042 PM
"NQ"	7209	7209.5	7209.25	2785	0	07-NOV-18 07.06.07.003 PM
"NQ"	7209.5	7210.25	7209.75	2826	-1	07-NOV-18 07.06.36.958 PM
"NQ"	7210	7210.75	7210.25	2838	-1	07-NOV-18 07.07.07.012 PM
"NQ"	7211.25	7212	7212	2886	1	07-NOV-18 07.07.36.965 PM
"NQ"	7211.25	7212.25	7212	2921	1	07-NOV-18 07.08.07.027 PM
"NQ"	7211	7211.5	7211.25	2926	0	07-NOV-18 07.08.36.985 PM
"NQ"	7212.25	7213	7212.75	2958	1	07-NOV-18 07.09.07.042 PM
"NQ"	7211.75	7212.25	7211.75	2974	-1	07-NOV-18 07.09.37.852 PM
"NQ"	7211.25	7211.75	7211.75	2980	1	07-NOV-18 07.09.55.035 PM
"NQ"	7211.75	7212.25	7212	2988	0	07-NOV-18 07.10.06.953 PM
"NQ"	7211.75	7212.5	7212	3025	-1	07-NOV-18 07.10.37.014 PM
"NQ"	7213.25	7213.75	7213.25	3070	-1	07-NOV-18 07.11.06.971 PM
"NQ"	7211.75	7212	7211.75	3104	-1	07-NOV-18 07.11.37.024 PM
"NQ"	7210.25	7210.75	7210.5	3117	0	07-NOV-18 07.12.06.985 PM
"NQ"	7210.5	7211	7210.75	3153	0	07-NOV-18 07.12.37.043 PM
"NQ"	7210.25	7211	7210.75	3180	1	07-NOV-18 07.13.07.000 PM
"NQ"	7211	7211.5	7211.25	3191	0	07-NOV-18 07.13.36.961 PM
"NQ"	7210	7210.75	7210.5	3222	1	07-NOV-18 07.14.07.022 PM
"NQ"	7209.75	7210.5	7210.25	3244	1	07-NOV-18 07.14.36.983 PM
"NQ"	7210	7210.75	7210.5	3269	1	07-NOV-18 07.15.07.039 PM
"NQ"	7209.25	7209.75	7209.5	3286	0	07-NOV-18 07.15.36.995 PM
"NQ"	7209.25	7209.75	7209.5	3299	0	07-NOV-18 07.15.51.021 PM
"NQ"	7209.25	7209.75	7209.5	3311	0	07-NOV-18 07.15.54.027 PM
"NQ"	7209.5	7210.25	7210	3343	1	07-NOV-18 07.16.24.993 PM
"NQ"	7210	7210.5	7210.25	3358	0	07-NOV-18 07.16.55.053 PM
"NQ"	7211.5	7212.25	7211.75	3395	-1	07-NOV-18 07.17.25.015 PM
"NQ"	7211.5	7212	7212.25	3422	1	07-NOV-18 07.17.54.974 PM
"NQ"	7212.75	7213.25	7212.5	3460	-1	07-NOV-18 07.18.25.032 PM
"NQ"	7212.5	7213.25	7213	3495	1	07-NOV-18 07.18.54.984 PM
"NQ"	7213.5	7214	7213.5	3522	-1	07-NOV-18 07.19.25.038 PM
"NQ"	7213	7213.5	7213.25	3550	0	07-NOV-18 07.19.54.988 PM
"NQ"	7213.5	7214	7214	3566	1	07-NOV-18 07.20.25.047 PM
"NQ"	7214.25	7214.75	7214.5	3627	0	07-NOV-18 07.20.54.999 PM
"NQ"	7214.5	7215.25	7215	3652	1	07-NOV-18 07.21.25.054 PM
"NQ"	7214.25	7214.5	7214.25	3678	-1	07-NOV-18 07.21.55.004 PM
"NQ"	7214.25	7214.75	7214.5	3694	0	07-NOV-18 07.22.25.059 PM
"NQ"	7214.5	7215	7214.5	3712	-1	07-NOV-18 07.22.55.011 PM
"NQ"	7215.75	7216.25	7216	3758	0	07-NOV-18 07.23.26.064 PM
"NQ"	7216.25	7216.5	7216.5	3801	1	07-NOV-18 07.23.56.021 PM
"NQ"	7215.5	7216	7215.5	3845	-1	07-NOV-18 07.24.26.077 PM
"NQ"	7215.75	7216.25	7215.75	3864	-1	07-NOV-18 07.24.56.030 PM
"NQ"	7215.75	7216	7215.75	3896	-1	07-NOV-18 07.25.26.086 PM
"NQ"	7215.75	7216.25	7216	3929	0	07-NOV-18 07.25.56.039 PM
"NQ"	7216.25	7216.75	7216.5	3965	0	07-NOV-18 07.26.26.089 PM
"NQ"	7217.75	7218.25	7218	4019	0	07-NOV-18 07.26.56.042 PM
"NQ"	7217	7217.5	7217.25	4054	0	07-NOV-18 07.27.25.998 PM
"NQ"	7217.25	7217.5	7217.25	4078	-1	07-NOV-18 07.27.56.052 PM
"NQ"	7217.5	7218	7217.75	4099	0	07-NOV-18 07.28.26.006 PM
"NQ"	7217.25	7217.5	7217	4129	-1	07-NOV-18 07.28.56.059 PM
"NQ"	7216.5	7217	7216.75	4141	0	07-NOV-18 07.29.26.013 PM
"NQ"	7216.5	7216.75	7216.75	4165	1	07-NOV-18 07.29.55.965 PM
"NQ"	7215.75	7216.25	7216	4197	0	07-NOV-18 07.30.26.016 PM
"NQ"	7214.5	7215	7214.75	4239	0	07-NOV-18 07.30.56.068 PM
"NQ"	7215	7215.5	7215	4265	-1	07-NOV-18 07.31.26.022 PM
"NQ"	7214.75	7215.25	7215	4280	0	07-NOV-18 07.31.55.975 PM
"NQ"	7215.25	7215.75	7215.5	4297	0	07-NOV-18 07.32.26.026 PM
"NQ"	7215.5	7216	7215.5	4317	-1	07-NOV-18 07.32.55.977 PM
"NQ"	7215.75	7216	7216	4323	1	07-NOV-18 07.33.26.062 PM
"NQ"	7214.75	7215.25	7215	4357	0	07-NOV-18 07.33.56.026 PM
"NQ"	7213.75	7214.25	7214.25	4379	1	07-NOV-18 07.34.26.080 PM
"NQ"	7214.25	7214.75	7214.5	4396	0	07-NOV-18 07.34.56.032 PM
"NQ"	7214	7214.5	7214.25	4413	0	07-NOV-18 07.35.26.088 PM
"NQ"	7213.5	7214	7213.5	4435	-1	07-NOV-18 07.35.56.042 PM
"NQ"	7214	7214.5	7214.5	4452	1	07-NOV-18 07.36.26.096 PM
"NQ"	7214.5	7215	7214.5	4459	-1	07-NOV-18 07.36.56.050 PM
"NQ"	7213.25	7213.75	7213.25	4475	-1	07-NOV-18 07.37.26.004 PM
"NQ"	7215.25	7215.5	7215.25	4483	-1	07-NOV-18 07.37.56.058 PM
"NQ"	7214.25	7214.75	7214.5	4511	0	07-NOV-18 07.38.26.021 PM
"NQ"	7213.75	7214.25	7214	4523	0	07-NOV-18 07.38.55.980 PM
"NQ"	7213.5	7214	7214	4533	1	07-NOV-18 07.39.26.039 PM
"NQ"	7213.25	7213.75	7213.5	4536	0	07-NOV-18 07.39.55.993 PM
"NQ"	7213.75	7214.25	7214.25	4545	1	07-NOV-18 07.40.26.027 PM
"NQ"	7214.75	7215.25	7214.75	4561	-1	07-NOV-18 07.40.55.982 PM
"NQ"	7215	7215.5	7215.25	4584	0	07-NOV-18 07.41.26.036 PM
"NQ"	7215.5	7216	7215.5	4601	-1	07-NOV-18 07.41.55.991 PM
"NQ"	7215.5	7216	7215.75	4614	0	07-NOV-18 07.42.26.044 PM
"NQ"	7215.5	7216	7215.5	4623	-1	07-NOV-18 07.42.55.995 PM
"NQ"	7214.75	7215.25	7215	4641	0	07-NOV-18 07.43.26.044 PM
"NQ"	7213.75	7214.25	7214	4649	0	07-NOV-18 07.43.55.996 PM
"NQ"	7215	7215.5	7215.25	4664	0	07-NOV-18 07.44.26.053 PM
"NQ"	7213.5	7214.25	7213.5	4679	-1	07-NOV-18 07.44.56.006 PM
"NQ"	7214.75	7215	7214.75	4697	-1	07-NOV-18 07.45.26.085 PM
"NQ"	7214.5	7215	7215	4703	1	07-NOV-18 07.45.56.036 PM
"NQ"	7214.75	7215.25	7214.75	4707	-1	07-NOV-18 07.46.26.092 PM
"NQ"	7215.25	7216	7215.5	4724	-1	07-NOV-18 07.46.56.048 PM
"NQ"	7215.25	7215.75	7216	4731	1	07-NOV-18 07.47.26.103 PM
"NQ"	7214.5	7215	7214.75	4762	0	07-NOV-18 07.47.56.059 PM
"NQ"	7211.5	7212	7211.5	4852	-1	07-NOV-18 07.48.26.013 PM
"NQ"	7212	7212.5	7211.75	4886	-1	07-NOV-18 07.48.56.065 PM
"NQ"	7212.25	7212.75	7212.5	4910	0	07-NOV-18 07.49.26.017 PM
"NQ"	7212.75	7213.25	7213	4934	0	07-NOV-18 07.49.56.068 PM
"NQ"	7213.25	7213.75	7213.5	4955	0	07-NOV-18 07.50.26.022 PM
"NQ"	7212.75	7213.25	7213	4965	0	07-NOV-18 07.50.56.075 PM
"NQ"	7212.25	7212.75	7212.5	4982	0	07-NOV-18 07.51.26.029 PM
"NQ"	7212.25	7212.75	7212.5	4991	0	07-NOV-18 07.51.55.983 PM
"NQ"	7212.75	7213.25	7212.75	5005	-1	07-NOV-18 07.52.26.036 PM
"NQ"	7212.75	7213.25	7213.25	5015	1	07-NOV-18 07.52.55.991 PM
"NQ"	7212.5	7213	7212.75	5025	0	07-NOV-18 07.53.26.045 PM
"NQ"	7212.75	7213.5	7213.25	5038	1	07-NOV-18 07.53.55.994 PM
"NQ"	7212.75	7213.25	7213.25	5047	1	07-NOV-18 07.54.26.045 PM
"NQ"	7212.5	7213	7212.75	5054	0	07-NOV-18 07.54.56.000 PM
"NQ"	7212.25	7212.75	7212.5	5076	0	07-NOV-18 07.55.26.055 PM
"NQ"	7212.25	7212.75	7212.5	5082	0	07-NOV-18 07.55.56.010 PM
"NQ"	7212	7212.5	7212.25	5085	0	07-NOV-18 07.56.26.061 PM
"NQ"	7212.5	7213	7212.75	5105	0	07-NOV-18 07.56.57.017 PM
"NQ"	7212.5	7213	7212.75	5120	0	07-NOV-18 07.57.27.067 PM
"NQ"	7212.25	7212.75	7212.75	5127	1	07-NOV-18 07.57.57.021 PM
"NQ"	7212	7212.5	7212.25	5140	0	07-NOV-18 07.58.27.079 PM
"NQ"	7211.75	7212	7211.75	5150	-1	07-NOV-18 07.58.57.032 PM
"NQ"	7211.75	7212.25	7212	5161	0	07-NOV-18 07.59.27.088 PM
"NQ"	7212	7212.25	7212	5167	-1	07-NOV-18 07.59.57.041 PM
"NQ"	7212.5	7213	7212.75	5178	0	07-NOV-18 08.00.27.098 PM
"NQ"	7212.5	7213	7212.75	5186	0	07-NOV-18 08.00.57.058 PM
"NQ"	7213	7213.5	7213.5	5191	1	07-NOV-18 08.01.27.018 PM
"NQ"	7213.25	7214	7213.75	5199	1	07-NOV-18 08.01.57.070 PM
"NQ"	7214.25	7215	7215	5211	1	07-NOV-18 08.02.27.022 PM
"NQ"	7215	7215.5	7215.25	5232	0	07-NOV-18 08.02.57.077 PM
"NQ"	7215	7215.5	7215	5240	-1	07-NOV-18 08.03.27.031 PM
"NQ"	7214.75	7215.25	7215	5244	0	07-NOV-18 08.03.57.084 PM
"NQ"	7215.25	7215.75	7215.75	5251	1	07-NOV-18 08.04.27.038 PM
"NQ"	7216.75	7217.25	7217.25	5283	1	07-NOV-18 08.04.56.992 PM
"NQ"	7217.25	7217.75	7217.25	5320	-1	07-NOV-18 08.05.27.046 PM
"NQ"	7217.25	7217.75	7217.5	5348	0	07-NOV-18 08.05.57.001 PM
"NQ"	7217	7217.5	7217.5	5380	1	07-NOV-18 08.06.27.059 PM
"NQ"	7217.5	7217.75	7217.5	5392	-1	07-NOV-18 08.06.57.011 PM
"NQ"	7217.75	7218.25	7218	5420	0	07-NOV-18 08.07.27.064 PM
"NQ"	7217.5	7218	7218	5439	1	07-NOV-18 08.07.57.012 PM
"NQ"	7216.5	7217	7217	5489	1	07-NOV-18 08.08.27.070 PM
"NQ"	7216.75	7217.25	7216.75	5524	-1	07-NOV-18 08.08.57.027 PM
"NQ"	7217	7217.5	7217.5	5538	1	07-NOV-18 08.09.27.085 PM
"NQ"	7217.25	7217.75	7217.25	5543	-1	07-NOV-18 08.09.57.042 PM
"NQ"	7216.5	7217	7216.75	5572	0	07-NOV-18 08.10.27.096 PM
"NQ"	7215.5	7216	7216.25	5589	1	07-NOV-18 08.10.57.046 PM
"NQ"	7213.5	7214	7213.75	5656	0	07-NOV-18 08.11.27.095 PM
"NQ"	7213.75	7214.25	7214	5682	0	07-NOV-18 08.11.57.045 PM
"NQ"	7213.75	7214.25	7213.75	5695	-1	07-NOV-18 08.12.27.101 PM
"NQ"	7214	7214.5	7214	5698	-1	07-NOV-18 08.12.57.055 PM
"NQ"	7214	7214.5	7214.25	5712	0	07-NOV-18 08.13.27.014 PM
"NQ"	7215.25	7215.75	7215.5	5738	0	07-NOV-18 08.13.57.075 PM
"NQ"	7215.5	7216	7215.75	5752	0	07-NOV-18 08.14.27.033 PM
"NQ"	7216.25	7216.75	7216.75	5785	1	07-NOV-18 08.14.57.087 PM
"NQ"	7216	7216.5	7216.25	5799	0	07-NOV-18 08.15.27.047 PM
"NQ"	7215.5	7216	7215.5	5806	-1	07-NOV-18 08.15.57.004 PM
"NQ"	7216	7216.75	7216.5	5825	1	07-NOV-18 08.16.27.059 PM
"NQ"	7215.75	7216.25	7216	5833	0	07-NOV-18 08.16.57.013 PM
"NQ"	7215.75	7216.25	7216.25	5835	1	07-NOV-18 08.17.27.066 PM
"NQ"	7215.75	7216.25	7216	5841	0	07-NOV-18 08.17.57.022 PM
"NQ"	7215.25	7216	7215.75	5855	1	07-NOV-18 08.18.27.077 PM
"NQ"	7216	7216.5	7216.5	5888	1	07-NOV-18 08.18.57.037 PM
"NQ"	7216	7216.5	7216.25	5898	0	07-NOV-18 08.19.27.094 PM
"NQ"	7216.25	7216.75	7216.5	5904	0	07-NOV-18 08.19.57.046 PM
"NQ"	7216	7216.5	7216.25	5916	0	07-NOV-18 08.20.27.100 PM
"NQ"	7215.75	7216.25	7216.25	5926	1	07-NOV-18 08.20.57.052 PM
"NQ"	7216	7216.25	7216	5930	-1	07-NOV-18 08.21.27.103 PM
"NQ"	7216.5	7217	7216.75	5940	0	07-NOV-18 08.21.57.057 PM
"NQ"	7216.75	7217.25	7216.75	5961	-1	07-NOV-18 08.22.27.013 PM
"NQ"	7217	7217.5	7217.25	5966	0	07-NOV-18 08.22.57.072 PM
"NQ"	7217.75	7218.25	7218	6001	0	07-NOV-18 08.23.27.030 PM
"NQ"	7218.75	7219.25	7219	6082	0	07-NOV-18 08.23.57.087 PM
"NQ"	7218.25	7218.75	7218.5	6120	0	07-NOV-18 08.24.27.044 PM
"NQ"	7218	7218.5	7218.25	6142	0	07-NOV-18 08.24.57.097 PM
"NQ"	7215	7215.5	7215.25	6208	0	07-NOV-18 08.25.27.056 PM
"NQ"	7214.75	7215.25	7215.25	6242	1	07-NOV-18 08.25.57.016 PM
"NQ"	7215.25	7215.75	7215.5	6288	0	07-NOV-18 08.26.27.081 PM
"NQ"	7216.5	7217	7216.75	6308	0	07-NOV-18 08.26.57.040 PM
"NQ"	7217	7217.5	7217.25	6332	0	07-NOV-18 08.27.27.096 PM
"NQ"	7215.75	7216.5	7216.25	6348	1	07-NOV-18 08.27.57.050 PM
"NQ"	7215.25	7215.75	7215.25	6366	-1	07-NOV-18 08.28.27.105 PM
"NQ"	7217.25	7217.75	7217.5	6415	0	07-NOV-18 08.28.57.056 PM
"NQ"	7216.5	7217	7216.75	6445	0	07-NOV-18 08.29.27.108 PM
"NQ"	7215.75	7216.5	7216	6469	-1	07-NOV-18 08.29.57.059 PM
"NQ"	7178.5	7178.75	7178.5	79830	-1	08-NOV-18 08.26.49.231 AM
"NQ"	7178	7178.5	7179.25	79932	1	08-NOV-18 08.26.54.683 AM
"NQ"	7182.25	7182.75	7182.25	80000	-1	08-NOV-18 08.27.24.651 AM
"NQ"	7180.75	7181.25	7180.75	80020	-1	08-NOV-18 08.27.54.603 AM
"NQ"	7178.5	7179	7178.25	80090	-1	08-NOV-18 08.28.24.675 AM
"NQ"	7179	7179.5	7179.5	80143	1	08-NOV-18 08.28.54.614 AM
"NQ"	7181.5	7182	7182	80200	1	08-NOV-18 08.29.24.688 AM
"NQ"	7183.5	7184	7184.25	80289	1	08-NOV-18 08.29.54.658 AM
"NQ"	7185.25	7185.75	7185.75	80588	1	08-NOV-18 08.30.24.674 AM
"NQ"	7185.5	7186	7185.75	80669	0	08-NOV-18 08.30.54.648 AM
"NQ"	7185	7185.25	7185.25	80742	1	08-NOV-18 08.31.24.618 AM
"NQ"	7185.5	7186	7185.75	80796	0	08-NOV-18 08.31.54.689 AM
"NQ"	7185.5	7186	7185.75	80835	0	08-NOV-18 08.32.24.693 AM
"NQ"	7185.5	7186	7185.75	80914	0	08-NOV-18 08.32.54.625 AM
"NQ"	7183.75	7184.25	7184	80947	0	08-NOV-18 08.33.24.696 AM
"NQ"	7183.75	7184.25	7184	80976	0	08-NOV-18 08.33.55.671 AM
"NQ"	7184	7184.5	7184.25	80988	0	08-NOV-18 08.34.25.698 AM
"NQ"	7180.75	7181.5	7181	81083	-1	08-NOV-18 08.34.55.687 AM
"NQ"	7181.75	7182	7182	81763	1	08-NOV-18 08.35.25.663 AM
"NQ"	7180	7180.25	7180.25	81935	1	08-NOV-18 08.35.55.635 AM
"NQ"	7178.25	7178.75	7179	82096	1	08-NOV-18 08.36.25.650 AM
"NQ"	7178.75	7179	7178.75	82130	-1	08-NOV-18 08.36.55.621 AM
"NQ"	7179	7179.25	7179	82177	-1	08-NOV-18 08.37.25.699 AM
"NQ"	7178	7178.75	7178	82236	-1	08-NOV-18 08.37.55.677 AM
"NQ"	7179	7179.5	7179	82995	-1	08-NOV-18 08.38.25.676 AM
"NQ"	7178	7178.5	7178	83641	-1	08-NOV-18 08.38.55.672 AM
"NQ"	7177	7177.5	7177.25	83846	0	08-NOV-18 08.39.25.652 AM
"NQ"	7179.5	7180	7180.25	84039	1	08-NOV-18 08.39.55.639 AM
"NQ"	7181.5	7182	7181.75	84175	0	08-NOV-18 08.40.25.720 AM
"NQ"	7181	7181.25	7181.25	84521	1	08-NOV-18 08.40.55.681 AM
"NQ"	7180.75	7181	7180.75	84716	-1	08-NOV-18 08.41.25.674 AM
"NQ"	7180.5	7180.75	7180	84777	-1	08-NOV-18 08.41.55.645 AM
"NQ"	7180	7180.25	7180.25	84848	1	08-NOV-18 08.42.25.629 AM
"NQ"	7179.5	7179.75	7179.5	84925	-1	08-NOV-18 08.42.55.608 AM
"NQ"	7179.75	7180	7177.75	84963	-1	08-NOV-18 08.43.25.722 AM
"NQ"	7177.25	7177.75	7177.5	85053	0	08-NOV-18 08.43.55.699 AM
"NQ"	7178	7178.25	7178	85154	-1	08-NOV-18 08.44.25.845 AM
"NQ"	7176	7176.5	7176.5	85201	1	08-NOV-18 08.44.55.677 AM
"NQ"	7180.25	7180.5	7182.75	85382	1	08-NOV-18 08.45.25.658 AM
"NQ"	7179.75	7180.25	7180	85530	0	08-NOV-18 08.45.55.633 AM
"NQ"	7181.75	7182	7181.75	85632	-1	08-NOV-18 08.46.25.637 AM
"NQ"	7181.25	7181.5	7181	85687	-1	08-NOV-18 08.46.55.608 AM
"NQ"	7178	7178.75	7178.5	85751	1	08-NOV-18 08.47.25.681 AM
"NQ"	7177.5	7178	7179.5	85860	1	08-NOV-18 08.47.55.654 AM
"NQ"	7177.25	7177.75	7178.5	85930	1	08-NOV-18 08.48.25.650 AM
"NQ"	7180	7180.25	7180.25	86033	1	08-NOV-18 08.48.55.608 AM
"NQ"	7179	7179.5	7179	86307	-1	08-NOV-18 08.49.25.679 AM
"NQ"	7180	7180.5	7180.5	86389	1	08-NOV-18 08.49.55.686 AM
"NQ"	7179	7179.5	7179.25	86473	0	08-NOV-18 08.50.25.690 AM
"NQ"	7180	7180.5	7180	86497	-1	08-NOV-18 08.50.55.656 AM
"NQ"	7179.5	7179.75	7179.75	86561	1	08-NOV-18 08.51.25.730 AM
"NQ"	7179	7179.5	7179.25	86597	0	08-NOV-18 08.51.55.705 AM
"NQ"	7178	7178.5	7177.25	86680	-1	08-NOV-18 08.52.25.669 AM
"NQ"	7175.5	7175.75	7175.5	86950	-1	08-NOV-18 08.52.55.636 AM
"NQ"	7175.25	7175.75	7175.5	87042	0	08-NOV-18 08.53.25.664 AM
"NQ"	7175.5	7175.75	7175.5	87166	-1	08-NOV-18 08.53.55.646 AM
"NQ"	7176.75	7177.25	7177	87266	0	08-NOV-18 08.54.25.692 AM
"NQ"	7177	7177.25	7177.25	87321	1	08-NOV-18 08.54.55.621 AM
"NQ"	7174.75	7175	7175	87425	1	08-NOV-18 08.55.25.693 AM
"NQ"	7175	7175.5	7175.25	87530	0	08-NOV-18 08.55.55.675 AM
"NQ"	7174.75	7175	7174.75	87567	-1	08-NOV-18 08.56.25.675 AM
"NQ"	7176.5	7177	7176.25	87676	-1	08-NOV-18 08.56.55.646 AM
"NQ"	7176.75	7177	7177	87758	1	08-NOV-18 08.57.25.649 AM
"NQ"	7177.75	7178.25	7178	87845	0	08-NOV-18 08.57.55.696 AM
"NQ"	7178.25	7178.5	7177.75	87954	-1	08-NOV-18 08.58.25.695 AM
"NQ"	7176.5	7177	7176.75	88000	0	08-NOV-18 08.58.55.703 AM
"NQ"	7176	7176.5	7176.75	88055	1	08-NOV-18 08.59.25.678 AM
"NQ"	7176.25	7176.75	7176.25	88154	-1	08-NOV-18 08.59.55.653 AM
"NQ"	7176.5	7176.75	7176.75	88234	1	08-NOV-18 09.00.25.654 AM
"NQ"	7177.5	7177.75	7178	88262	1	08-NOV-18 09.00.55.637 AM
"NQ"	7180.25	7180.5	7180.5	88387	1	08-NOV-18 09.01.25.716 AM
"NQ"	7179.75	7180.25	7180.25	88444	1	08-NOV-18 09.01.55.698 AM
"NQ"	7179.75	7180	7180	88534	1	08-NOV-18 09.02.25.698 AM
"NQ"	7181.5	7181.75	7181.5	88634	-1	08-NOV-18 09.02.55.685 AM
"NQ"	7180.25	7180.75	7180.5	88689	0	08-NOV-18 09.03.25.663 AM
"NQ"	7183.75	7184.25	7184	88878	0	08-NOV-18 09.03.55.616 AM
"NQ"	7183.5	7184	7184.25	89436	1	08-NOV-18 09.04.25.645 AM
"NQ"	7183.75	7184.25	7184.25	89709	1	08-NOV-18 09.04.55.665 AM
"NQ"	7185.25	7185.5	7185.5	89906	1	08-NOV-18 09.05.25.744 AM
"NQ"	7184.25	7184.5	7184.5	89938	1	08-NOV-18 09.05.55.639 AM
"NQ"	7183	7183.5	7183.25	90645	0	08-NOV-18 09.06.25.718 AM
"NQ"	7182.5	7182.75	7182.75	91074	1	08-NOV-18 09.06.55.699 AM
"NQ"	7180	7180.5	7180.25	91472	0	08-NOV-18 09.07.25.672 AM
"NQ"	7182	7182.25	7182.25	91905	1	08-NOV-18 09.07.56.716 AM
"NQ"	7179.75	7180.25	7180	92214	0	08-NOV-18 09.08.26.705 AM
"NQ"	7180.75	7181.25	7181	92463	0	08-NOV-18 09.08.56.675 AM
"NQ"	7180.25	7180.5	7180.25	92572	-1	08-NOV-18 09.09.26.654 AM
"NQ"	7179.5	7179.75	7179.5	92698	-1	08-NOV-18 09.09.56.706 AM
"NQ"	7177	7177.5	7177	93041	-1	08-NOV-18 09.10.26.694 AM
"NQ"	7177.25	7177.5	7177.25	93389	-1	08-NOV-18 09.10.56.675 AM
"NQ"	7178.5	7179	7179	93554	1	08-NOV-18 09.11.26.755 AM
"NQ"	7175.5	7176	7175.5	94070	-1	08-NOV-18 09.11.56.731 AM
"NQ"	7175.5	7175.75	7175.75	94444	1	08-NOV-18 09.12.26.752 AM
"NQ"	7175.25	7175.5	7175.5	94684	1	08-NOV-18 09.12.56.720 AM
"NQ"	7175.75	7176	7176	94893	1	08-NOV-18 09.13.26.701 AM
"NQ"	7179	7179.25	7179	95049	-1	08-NOV-18 09.13.56.680 AM
"NQ"	7177.5	7177.75	7177.75	95162	1	08-NOV-18 09.14.26.688 AM
"NQ"	7180.75	7181.25	7181.25	95304	1	08-NOV-18 09.14.56.710 AM
"NQ"	7180	7180.25	7180	95363	-1	08-NOV-18 09.15.26.694 AM
"NQ"	7180.25	7180.75	7180.5	95409	0	08-NOV-18 09.15.56.677 AM
"NQ"	7179	7179.25	7179	95458	-1	08-NOV-18 09.16.26.661 AM
"NQ"	7177.25	7177.75	7177.5	95571	0	08-NOV-18 09.16.56.731 AM
"NQ"	7177.25	7177.5	7177.25	95625	-1	08-NOV-18 09.17.26.719 AM
"NQ"	7177.75	7178	7178	95726	1	08-NOV-18 09.17.56.713 AM
"NQ"	7177.75	7178	7178	95803	1	08-NOV-18 09.18.26.714 AM
"NQ"	7177.5	7177.75	7177.75	95841	1	08-NOV-18 09.18.56.665 AM
"NQ"	7178.25	7178.5	7178.5	95885	1	08-NOV-18 09.19.26.747 AM
"NQ"	7178.25	7178.75	7178.5	96384	0	08-NOV-18 09.19.56.736 AM
"NQ"	7178	7178.25	7177.75	96515	-1	08-NOV-18 09.20.26.748 AM
"NQ"	7177.5	7177.75	7177.5	96636	-1	08-NOV-18 09.20.56.729 AM
"NQ"	7177.25	7177.5	7177.25	96683	-1	08-NOV-18 09.21.26.716 AM
"NQ"	7177.75	7178.25	7178	96718	0	08-NOV-18 09.21.56.700 AM
"NQ"	7178	7178.25	7178.25	96740	1	08-NOV-18 09.22.26.684 AM
"NQ"	7178.75	7179	7179	96811	1	08-NOV-18 09.22.56.682 AM
"NQ"	7180	7180.25	7180	96915	-1	08-NOV-18 09.23.26.671 AM
